"","Date","Returns"
"401",2021-08-05,0.00667844378915294
"402",2021-08-06,0.000700740551342172
"403",2021-08-09,0.00702453777226619
"404",2021-08-10,0.000684521545026406
"405",2021-08-11,-0.00295154926499297
"406",2021-08-12,0.00507100113799819
"407",2021-08-13,0.000119293916868379
"408",2021-08-16,0.00367799936757329
"409",2021-08-17,-0.0116974341094007
"410",2021-08-18,-0.00533464511778003
"411",2021-08-19,0.00251196708109536
"412",2021-08-20,0.0110659985220973
"413",2021-08-23,0.0190500105109424
"414",2021-08-24,0.00916412149335333
"415",2021-08-25,0.00386544249229459
"416",2021-08-26,-0.0058020098376641
"417",2021-08-27,0.0169360854869005
"418",2021-08-30,0.0063374536317351
"419",2021-08-31,-5.15039818411722e-05
"420",2021-09-01,0.00260888857300756
"421",2021-09-02,-0.0111908743068332
"422",2021-09-03,0.00384783396802568
"423",2021-09-07,0.00512587203157189
"424",2021-09-08,-0.00437667767542393
"425",2021-09-09,0.000207033059053785
"426",2021-09-10,-0.0208663966232256
"427",2021-09-13,0.010820475740263
"428",2021-09-14,-0.000411268332423553
"429",2021-09-15,0.0124735709831283
"430",2021-09-16,-0.00574965639480851
"431",2021-09-17,-0.0203619835597788
"432",2021-09-20,-0.0174455246642617
"433",2021-09-21,0.00451801128073903
"434",2021-09-22,0.00920944845267968
"435",2021-09-23,0.00628085768406539
"436",2021-09-24,0.00567033401244377
"437",2021-09-27,-0.00796803271558311
"438",2021-09-28,-0.038299879590328
"439",2021-09-29,-0.0122866629962797
"440",2021-09-30,-0.0093768906785332
"441",2021-10-01,0.0237064059131775
"442",2021-10-04,-0.0199652824220262
"443",2021-10-05,0.0178710000304196
"444",2021-10-06,0.0086060387477076
"445",2021-10-07,0.0132460204654281
"446",2021-10-08,0.00623475718623823
"447",2021-10-11,-0.00866610596311546
"448",2021-10-12,-0.015492415710435
"449",2021-10-13,0.00864492132489225
"450",2021-10-14,0.0251488930799164
"451",2021-10-15,0.00185808997751113
"452",2021-10-18,0.00903260972178188
"453",2021-10-19,0.00600813381810905
"454",2021-10-20,-0.00983118377013881
"455",2021-10-21,0.00256321883728283
"456",2021-10-22,-0.0295360565327396
"457",2021-10-25,0.00106702291890226
"458",2021-10-26,0.00645732711755809
"459",2021-10-27,0.0472336672248277
"460",2021-10-28,-0.00204068472694097
"461",2021-10-29,0.0145484798247377
"462",2021-11-01,-0.0307956213323743
"463",2021-11-02,0.0144252335066586
"464",2021-11-03,0.0063350780273348
"465",2021-11-04,0.0128135655256862
"466",2021-11-05,0.00374591719534401
"467",2021-11-08,0.000740166989374735
"468",2021-11-09,-0.000689864890498271
"469",2021-11-10,-0.0177275576947595
"470",2021-11-11,0.000831662125377441
"471",2021-11-12,0.0195522764415896
"472",2021-11-15,-0.00172216246715617
"473",2021-11-16,-0.0020906814147299
"474",2021-11-17,-9.39670108923707e-05
"475",2021-11-18,0.0109885196893096
"476",2021-11-19,-0.00503224951006676
"477",2021-11-22,-0.0193520713719053
"478",2021-11-23,-0.00218831831161825
"479",2021-11-24,-0.000269222741849262
"480",2021-11-26,-0.0270218966645119
"481",2021-11-29,0.02290006396258
"482",2021-11-30,-0.0253820563584748
"483",2021-12-01,-0.00587180662027365
"484",2021-12-02,0.015126776823859
"485",2021-12-03,-0.00877424516374337
"486",2021-12-06,0.00891326387440028
"487",2021-12-07,0.029059797744579
"488",2021-12-08,0.00460987905861199
"489",2021-12-09,-0.00414048486476215
"490",2021-12-10,0.0038344835423203
"491",2021-12-13,-0.013342388243089
"492",2021-12-14,-0.011890041590247
"493",2021-12-15,0.01640594476864
"494",2021-12-16,-0.0173169157232707
"495",2021-12-17,-0.0141533208385125
"496",2021-12-20,-0.00281545014491158
"497",2021-12-21,0.012692847070662
"498",2021-12-22,0.0187422112770843
"499",2021-12-23,0.00131589472966631
"500",2021-12-27,0.00624306397071095
"501",2021-12-28,-0.0109741780899801
"502",2021-12-29,0.000385750568551835
"503",2021-12-30,-0.00343239230325043
"504",2021-12-31,-0.00910278002158638
"505",2022-01-03,0.00272637659072217
"506",2022-01-04,-0.0045458452328635
"507",2022-01-05,-0.0479618300046374
"508",2022-01-06,-0.000744962748060018
"509",2022-01-07,-0.0039809383496987
"510",2022-01-10,0.0113907341639603
"511",2022-01-11,0.0103629119058661
"512",2022-01-12,0.0115776436606705
"513",2022-01-13,-0.0179291598742104
"514",2022-01-14,0.00470033996591557
"515",2022-01-18,-0.0253276378339589
"516",2022-01-19,-0.00469588406375543
"517",2022-01-20,-0.0159425621071607
"518",2022-01-21,-0.0259083117503245
"519",2022-01-24,0.00215000075789895
"520",2022-01-25,-0.0282896465755575
"521",2022-01-26,0.0195689734055877
"522",2022-01-27,-0.000921217217553227
"523",2022-01-28,0.0317735256963747
"524",2022-01-31,0.0179120327402957
"525",2022-02-01,0.0159372962739353
"526",2022-02-02,0.0710860374299154
"527",2022-02-03,-0.0370612936174499
"528",2022-02-04,0.00255899258516212
"529",2022-02-07,-0.0289287414129156
"530",2022-02-08,0.00197729999255447
"531",2022-02-09,0.0159624112115901
"532",2022-02-10,-0.0203574514703577
"533",2022-02-11,-0.0328005603538584
"534",2022-02-14,0.00868504241465207
"535",2022-02-15,0.00828416866867787
"536",2022-02-16,0.00775429967894414
"537",2022-02-17,-0.0383966924942243
"538",2022-02-18,-0.0140121893409981
"539",2022-02-22,-0.00819647072642748
"540",2022-02-23,-0.0141448715523858
"541",2022-02-24,0.0391083638167311
"542",2022-02-25,0.0138180096079203
"543",2022-02-28,0.00275791747425735
"544",2022-03-01,-0.00537435229439165
"545",2022-03-02,0.00433956645833256
"546",2022-03-03,-0.0032966471402549
"547",2022-03-04,-0.0164099669989808
"548",2022-03-07,-0.0437640531391814
"549",2022-03-08,0.00641598602323157
"550",2022-03-09,0.0504616537823885
"551",2022-03-10,-0.00888394020749494
"552",2022-03-11,-0.0167699127111858
"553",2022-03-14,-0.0290398137933492
